GENDER,MARITAL_STATUS,LOANTYPE,PAYMENT_TYPE,APPLY_TERM_TIME,AGE,MONTHLY_INCOME_WHITHOUT_TAX,GAGE_TOTLE_PRICE,APPLY_AMOUNT,APPLY_INTEREST_RATE,Label
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,44,50000.0,2383072.0,1900000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,44,6500.0,1334638.02,613000.0,4.158,0
Male,Married,Second-Hand,Matching_The_Principal_Repayment,240,44,16000.0,1362524.0,550000.0,4.158,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,44,5000.0,426517.0,340000.0,4.158,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,44,86000.0,864279.0,519000.0,6.12,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,44,15000.0,776994.0,620000.0,6.12,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,44,13000.0,820765.09,400000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,44,8500.0,692693.75,330000.0,5.94,0
Female,Divorce,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,44,13000.0,454413.0,360000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,44,10000.0,380970.0,300000.0,6.12,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,44,4200.0,749986.55,370000.0,4.158,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,240,44,13000.0,728314.44,220000.0,5.0489999999999995,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,45,6800.0,951157.46,350000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,45,33000.0,559196.99,290000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,45,33000.0,1114998.14,580000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,45,0.0,2342066.0,900000.0,6.426,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,45,5800.0,657540.21,290000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,45,20000.0,917493.57,430000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,240,45,15000.0,849716.3,360000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,46,16000.0,3588370.98,1000000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,46,28000.0,773211.25,360000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,46,16000.0,805787.39,370000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,46,15000.0,786091.2,300000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,240,47,70000.0,1414987.0,1130000.0,6.0435,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,47,7000.0,427244.0,340000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,48,25000.0,1237500.0,350000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,48,25000.0,1237500.0,350000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,240,49,15000.0,1679792.52,860000.0,4.158,0
Female,Divorce,Second-Hand,Average_Capital_Plus_Interest_Repayment,300,26,5500.0,319865.0,250000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,27,6500.0,1266005.83,540000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,300,27,7000.0,395578.0,310000.0,5.0489999999999995,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,29,8600.0,898072.28,380000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,29,7000.0,954699.16,400000.0,4.158,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,300,31,20000.0,2106528.0,1220000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,31,10000.0,611833.0,480000.0,4.158,1
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,300,33,8000.0,556225.66,250000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,300,34,12500.0,1228100.33,520000.0,4.158,0
Female,Single,Second-Hand,Average_Capital_Plus_Interest_Repayment,300,34,5500.0,385000.0,300000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,34,8000.0,320000.0,256000.0,4.284,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,35,10000.0,651904.62,280000.0,4.158,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,300,35,12000.0,632044.0,500000.0,5.814,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,35,126000.0,663891.48,280000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,35,25000.0,1036448.81,470000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,300,36,100000.0,3588871.28,1420000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,36,8000.0,472201.0,370000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,36,20000.0,780308.31,310000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,36,12000.0,202279.0,160000.0,6.12,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,37,2000.0,412278.0,130000.0,5.816,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,37,8000.0,327221.0,261000.0,5.0489999999999995,1
Male,Divorce,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,37,7500.0,180986.0,90000.0,6.6555,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,300,37,12000.0,1058051.86,500000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,300,37,24400.0,1346122.0,940000.0,4.158,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,37,8000.0,647977.89,280000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,300,37,0.0,676063.85,310000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,37,8000.0,839502.0,580000.0,5.814,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,37,20000.0,1447850.67,590000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,37,7000.0,718705.0,500000.0,5.202000000000001,1
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,300,38,8500.0,770166.68,330000.0,4.158,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,39,7000.0,807411.48,400000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,39,9500.0,833494.0,660000.0,4.158,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,39,8000.0,1129065.66,460000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,40,5000.0,776980.0,380000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,40,7000.0,1096206.36,470000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,40,6000.0,572276.0,450000.0,6.12,1
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,300,40,10000.0,417895.0,330000.0,5.346,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,41,18000.0,3912431.34,1400000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,300,41,0.0,4309369.95,1760000.0,4.158,0
Male,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,300,41,10000.0,399277.0,310000.0,6.12,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,42,7000.0,1099429.02,490000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,39,5000.0,376397.45,160000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,39,5000.0,251414.85,100000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,39,5000.0,152651.0,80000.0,5.0489999999999995,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,32,8000.0,583928.0,400000.0,5.0489999999999995,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,33,12000.0,854191.0,680000.0,6.6555,1
Female,Divorce,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,36,12500000.0,421372.0,337000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,36,7000.0,770000.0,500000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,37,13000.0,846889.01,350000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,37,9000.0,805228.0,640000.0,5.0489999999999995,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,35,300000.0,4930728.48,1500000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,300,36,8400.0,459859.0,309000.0,5.507999999999999,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,18,16000.0,1210617.23,520000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,20,50000.0,1114038.56,496000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,21,20000.0,3928760.14,1260000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,21,5500.0,455365.0,360000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,21,9500.0,1264649.46,560000.0,4.158,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,360,22,2200.0,450666.0,360000.0,6.6555,1
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,360,22,5000.0,679028.68,290000.0,4.158,0
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,360,22,5000.0,430363.0,340000.0,5.814,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,22,4800.0,752708.75,320000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,23,9000.0,952117.0,760000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,23,5200.0,555981.0,400000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,23,2500.0,1002890.51,460000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,24,5000.0,889772.93,420000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,24,12000.0,662983.0,520000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,24,7000.0,819740.0,655000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,24,10000.0,603017.0,482000.0,5.814,1
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,360,25,5863.0,540980.0,417000.0,6.6555,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,360,25,5000.0,722850.11,320000.0,4.158,0
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,360,25,15000.0,449081.0,350000.0,7.343999999999999,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,25,15000.0,495847.0,390000.0,5.814,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,25,5000.0,376365.0,300000.0,5.816,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,25,5000.0,674088.85,360000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,25,6000.0,1072277.17,460000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,25,5000.0,386281.0,300000.0,6.426,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,25,5000.0,706359.07,313000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,25,7000.0,397663.0,318000.0,5.0489999999999995,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,25,6000.0,737772.15,317000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,25,5833333.333,908978.01,380000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,25,4000.0,720442.33,320000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,25,7200.0,822387.56,380000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,25,5600.0,778275.02,296000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,26,5000.0,153922.0,123000.0,6.12,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,360,26,5000.0,1034242.05,500000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,26,4580.0,650612.0,520000.0,6.6555,1
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,360,26,7000.0,779051.63,340000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,26,0.0,944287.37,470000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,26,6200.0,867874.39,450000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,26,6000.0,805826.04,360000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,26,3800.0,988464.49,300000.0,4.158,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,360,26,5600.0,1104008.74,470000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,26,3000.0,388303.0,310000.0,5.814,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,26,14000.0,1578148.0,630000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,27,3350.0,420911.47,209000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,27,8000.0,248577.0,198000.0,6.0435,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,27,9000.0,233944.0,163000.0,6.12,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,360,27,5000.0,774826.51,370000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,27,5200.0,710060.86,347000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,27,5200.0,554729.0,380000.0,4.158,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,27,5000.0,545182.0,430000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,27,5000.0,593067.0,470000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,27,10000.0,791377.46,320000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,27,16000.0,2965980.72,1200000.0,4.158,0
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,360,27,5000.0,191351.0,153000.0,6.12,1
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,360,27,7000.0,420299.0,330000.0,4.158,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,27,6000.0,1239157.14,530000.0,4.158,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,360,27,10000.0,729320.0,510000.0,6.12,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,28,6150.0,855226.0,420000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,28,7000.0,701521.0,490000.0,4.158,1
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,28,12000.0,342088.0,270000.0,5.0489999999999995,1
Female,Unknown,Frist-Hand,Matching_The_Principal_Repayment,360,28,8950.0,1161620.56,450000.0,4.158,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,28,2000.0,735610.58,350000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,28,8500.0,473287.0,370000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,28,5000.0,457941.0,320000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,28,7000.0,920593.16,480000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,28,7000.0,310740.0,248000.0,5.0489999999999995,1
Female,Unknown,Frist-Hand,Matching_The_Principal_Repayment,360,28,5500.0,1200476.67,550000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,360,29,6000.0,163489.0,98000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,29,27000.0,2246124.0,1570000.0,6.12,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,29,5000.0,324538.0,259000.0,5.0489999999999995,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,29,21000.0,489252.0,390000.0,5.0489999999999995,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,29,8000.0,768905.16,330000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,29,7000.0,474231.99,186000.0,4.158,0
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,360,29,6200.0,825098.0,500000.0,6.6555,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,29,5500.0,560156.0,440000.0,6.12,1
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,360,29,5100.0,795868.88,370000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,29,20000.0,769416.36,400000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,29,10000.0,784111.0,540000.0,6.6555,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,29,5000.0,698545.25,310000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,29,10000.0,942203.32,420000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,29,6000.0,1066159.03,490000.0,4.158,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,360,29,6000.0,818794.94,380000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,29,7500.0,1028019.54,490000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,30,3500.0,247935.0,198000.0,5.0489999999999995,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,30,3000.0,174639.0,139000.0,6.0435,1
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,360,30,22000.0,4108721.98,1200000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,30,10000.0,422861.0,330000.0,5.202000000000001,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,30,7500.0,1171106.18,500000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,30,6000.0,1031509.83,440000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,30,7000.0,889474.15,420000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,30,3000.0,188610.0,150000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,30,23333.33333,557319.0,440000.0,6.12,1
Female,Married,Frist-Hand,Matching_The_Principal_Repayment,360,30,15000.0,2017257.23,700000.0,4.158,0
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,360,30,5500.0,531951.18,197000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,30,7800.0,681887.59,260000.0,4.896,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,30,8000.0,595148.97,257000.0,5.94,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,5500.0,695306.31,340000.0,4.158,0
Female,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,6100.0,779809.85,330000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,8000.0,613615.36,260000.0,4.158,0
Male,Unknown,Frist-Hand,Matching_The_Principal_Repayment,360,31,5000.0,666941.46,280000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,4000.0,286669.0,229000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,10800.0,398278.0,270000.0,5.814,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,6200.0,1111731.84,490000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,10000.0,1394743.0,1110000.0,6.12,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,10000.0,826047.0,660000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,5000.0,718933.0,500000.0,5.814,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,10000.0,610855.0,480000.0,5.0489999999999995,1
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,5000.0,668995.53,380000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,4800.0,743087.06,342000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,60000.0,3028208.29,1010000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,360,31,28000.0,2033647.0,1620000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,31,10000.0,1706268.0,680000.0,4.158,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,4000.0,404140.7,200000.0,5.0489999999999995,0
Female,Divorce,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,50000.0,438585.47,200000.0,5.0489999999999995,0
Female,Divorce,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,50000.0,240831.0,190000.0,5.814,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,5700.0,1046619.39,450000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,21000.0,4350457.72,1790000.0,4.158,0
Female,Unknown,Frist-Hand,Matching_The_Principal_Repayment,360,32,0.0,458065.0,360000.0,5.814,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,8000.0,798517.1,370000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,5000.0,558394.0,440000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,6200.0,485781.0,380000.0,5.0489999999999995,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,11000.0,934207.83,490000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,6000.0,884295.49,460000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Matching_The_Principal_Repayment,360,32,8000.0,1149875.41,490000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,7500.0,724834.59,300000.0,4.158,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,8000.0,671397.01,256000.0,4.158,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,32,5000.0,1288438.66,650000.0,5.0489999999999995,0
Male,Single,Frist-Hand,Matching_The_Principal_Repayment,360,33,12500.0,1660284.0,1320000.0,6.12,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,33,7500.0,922350.12,430000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,33,44000.0,768518.57,310000.0,5.0489999999999995,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,33,44000.0,418717.0,330000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,33,15000.0,570985.0,390000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,33,18000.0,2126745.4,1050000.0,5.0489999999999995,0
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,33,0.0,1317197.64,650000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,33,13000.0,1475665.71,660000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,33,7900.0,1172802.75,500000.0,4.158,0
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,33,10500.0,497847.0,398000.0,6.6555,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,33,4000.0,985934.73,320000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,33,5000.0,525810.0,420000.0,6.6555,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,33,11000.0,983010.0,780000.0,5.0489999999999995,1
Female,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,34,6000.0,1011790.16,420000.0,4.158,0
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,34,8000.0,792441.0,550000.0,5.0489999999999995,1
Female,Single,Frist-Hand,Matching_The_Principal_Repayment,360,34,8500.0,1178737.4,580000.0,5.0489999999999995,0
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,34,12000.0,479582.0,380000.0,5.814,1
Male,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,34,13000.0,719252.0,570000.0,6.6555,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,360,34,10000.0,1113582.0,890000.0,5.0489999999999995,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,360,34,9000.0,692810.63,340000.0,5.0489999999999995,0
Male,Unknown,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,35,10000.0,500000.0,340000.0,6.6555,1
Female,Married,Second-Hand,Average_Capital_Plus_Interest_Repayment,360,35,6500.0,408809.0,320000.0,5.814,1
Female,Married,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,35,45000.0,1517795.0,1210000.0,4.158,1
Male,Single,Frist-Hand,Average_Capital_Plus_Interest_Repayment,360,35,8000.0,639881.0,510000.0,5.0489999999999995,1
